account,owner,MNGO,BTC,ETH,SOL,USDT,SRM,RAY,COPE,FTT,ADA,MSOL,BNB,AVAX,LUNA,GMT,USDC
CJoMxw8axAE5ntUkTW4KSnGCkcAZ17U5YqdtcENZ1wXr,6g8ya3dmsraBVR2LzmSj6bExVYiMbfGRVhVc5X5kMJZF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CJqpbrjszMNbNjkm2DAEkzq5H19dT8TAPoUJwbSA7oyM,BGHm1p447EVPJKGMKYCzYm2KLMxpxjxN9b9CLZhGwbsd,0,0,0,0,0,0,0,0,0,0,0,0,495270,0,0,3091
CJr3jXSNWCbKmxsQLbfuU7UoQFpX8J3cPLdZNMTRocEJ,3wBfk7W2W6DHpUJXSn6sVotA4MNoMBftJCGhw12GwKGd,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
CJr5Vo1jeM6rFU5bZotSVQcSRLB8diiUdKWkJYNuHzDx,4MGYC9Q2ZwoRsrEC6j5L6ru1c5TBGUXMuZY8WqVky6db,0,0,0,60778832,0,0,0,0,0,0,0,0,0,0,0,0
CJuzd9w88bW2Y3ss2FzGk4pZjDDvRtCUjwPnXjvgCXtR,A2aLK1VNLrpnisoNoa45eJNHcRnnyZke7FoNhMrvs97X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104
CJxFZDjhYw6cVWHR2GG9QjMzSV7V3Yogp4xrrRHXvTD8,8gWnARq4X8qLy7dnHJpFYbJk5m2wM5X9eJ7JFwVVjxLU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70268
CJyRDVYkE33kQwc1Tu7VNdVhsKDbYE33r1mJMFW1eE8z,CjrFwV2WFEbSiXaUm5TRznxSK1WyXtKVSmQ3ChirKMYK,0,0,0,35454297,0,0,0,0,0,0,0,0,0,0,0,677
CK1Y3MaTMQbbHhuRuiEuP9V34xuxv173x5MkwcF3us9H,6Tb7FZhs1u2f4vEC7qyxKPcpbRFCouvtrCmP88GfK6r7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2005
CK1iPY87Reuaak3qNTyCU1RR3bzdD9SdBvmQ4tjxnrAw,FnBD7DgBpVG1pEkhWhDayacPfN1qQuUrV2RGRocMb8aX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
CK4THsxACN4oW2Gt1nGN3rrnFM7L4ANCoz8aZyVckevG,8DCoihFGgVecLHPEW255YNtqy84GyqgFTG2QDfQ7BJZB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CKB7fam6dN72JfguiMgUwhxxFedjQfEpmsGdaCsPTruM,EUYr1iGvSy61pjCuPaTPV32cfYNMDfz7pV55gJkn7Dgm,8903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CKDiUx4NHV17S41Gq26KaMWmvbkVZqE5pAo7aJoZw1jf,ynRzTpczuXU7YN7UTebB5cd9nuSxaeWuYTTwtJ4YQ6H,2877491,0,0,2713149,0,0,0,0,0,0,0,0,0,0,0,0
CKE5T1ZqPWyBiAU3gAnqaS6fLFbtsLjZYM3fZozr1GqC,4iqRB19GPjzvhreJRiEdAb1cnwc6UfLKwEKrhY1XiQv1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7965
CKR945R3kdrruv8dUM9SToK7SYLmHosm3vSyvxXUJhpB,Bz6zbmbZn2ERVsLq4gUCgqLJCTdWYS1iN59EdSbNoPZv,0,0,0,0,5232569660543,2551924648645,0,0,0,0,0,0,0,0,0,5049311280388
CKSdh9dEvZU5tSfVUnUrVFGCBYJSvPGqPjRGZ6DqAHwM,97pxJhSXDqJPNaFxqWQgbF7en7n53BD19iDMhYMUsrMf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
CKUR97aMXm7ZDbm4hJhvn6euBBEQW4sB63ZkQJFbSDv6,5wWfLzwsv8E1PLpGjFWn2DvQwPM4KHXf2eZiTegTaxY6,0,0,0,35738935,0,0,0,0,0,0,0,0,0,0,0,0
CKZUHVRBn3ZB7k8v1FvZowZinJfGkSK6m43YTssLTVCr,28yqgdP7bv1EP8TnnL82esyateJaRGWoQZi146ieayq2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275591
CKpxvhujF9NBnAsJucscf8BfjS1ed3FpwmgKsjX3oVDG,twyFr8sio4JA4eKhEfJk9QrZByvkznPs8tfShNZrXJ9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CKzyjgo9wsAVjv6PUXVLCVM5nPDGNBWgN3hc3267PmRa,5R8pULuhw4gzEgE7PWsYRECF8Jcpy8kbUm3eADQRaCiE,12671,0,0,57248588,0,0,0,0,0,0,0,0,0,0,0,57533
CL2uyPV9Hn9Mhg3RumzucbSXNct1h119brsyXQmRRh2G,EGMNb2qG7ycojtNvRC2vWVW8ggJojb3pAfeA3krviukT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,939
CL4RwS2KAk4YT84aK9DejXQbLMTNvwDPFVF4gaEa2wmh,5VvzYd8uFt5pRGW4FqMw87JyHEHJKPph1NUzTyH3KPSc,0,0,60,1012989,0,0,50698,0,0,0,0,0,0,0,0,1
CL72SsYY8MRLwxV4uDCMQggahAfL75hrXaiqsTWfFJ6z,4WAwedK4yyKvsYAxMRcgaoYo2YF9wKwbN4rSQKqKUTu3,0,0,0,8509044,0,0,0,0,0,0,0,0,0,0,0,0
CL7mRu2RPWVUSv7EsenPQDFqKvws3LTS5rVA6syFtuGP,Kus9Nkd9z96pz9Gvdq8EE9TAaE4LFmHFa1SrycxFcgd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5002500
CL8hfrYdsVCehfuraaJohXgXR21bbgFuJbwqqPdrM3tb,43vJNAh95g1JM1ize4WT12rktvpkzjz4Hs28XwH6FyU5,11155493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CLBuKLUwq649i1sjzsmp3yGLFsbHCUdMVH6f7Rt9Mbui,CLn78rYKUVaMyN9sYKUoZMKjAvr9ptfJAyFCek9mBGt5,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0
CLDTzr5LPNCBMuJ1gKDariY9Fy4JTsbgqC2faTjVYTcj,DTEtPDJ3SAkzq944cR7kwAtDc9qE7BHkYzDEMNi7ewAb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CLEtNKXs1AmGdBFjz4APLZiPwMEvrx2yhimLoXDJ8Wkx,5QLEL4SUhGq1jngPCqRAndHB4rCGxwUuUakDNgWuFQjY,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
CLG1cAuzUZxWQFzFU5vMNuecPiu3aFh4CvmwcderyNS7,DoCUMt7vDRsRKckqoLhyn1if2RuBkjRy1FyfxY6oYzDr,0,0,0,35451571,0,0,0,0,0,0,0,0,0,0,0,0
CLH38rCn8wqpp9MipNAa7XwWZn9edybe32yBTqgDRTJU,9Ma8fBTj29oqhXW6xyCR9e47R3xhMdcnbxCSaSgGtS69,0,0,0,35439608,0,0,0,0,0,0,0,0,0,0,0,0
CLH7tXwMypx3eyJAjdGRi5sHb9AdfXLqRBtrbJf4uDjC,GtDLLTSNk9xErXKTbRTZSeXKjWbCHV2HXaFdb9ZGwEn4,2996588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3453730
CLLPhWob1X7BDTbd6jAR5whxsmKNaCSraKafUVC2nwGp,6Nj5ESbbhDLRXsTRyLA7R2ak3koaBDB9d6bn2hhwLpye,47125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
CLQkeX5yinMNY8vidRt6gWTqeWqNnTGkNH4pdpsaqevf,BmRTXJyBrQhbyYnKbMKVcfBxh5qvcW2666CPEBrUCeak,867260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153058
CLThHfuaiZxfFz11zNV2dN2ySETC8H7ci6JGwjxLMcS9,F3ZcXro3yESoDDiLj3fbBDTj6eeJAoqs4Mmi84v2efiK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CLXqVqwqeW5MrugPEeWj21G68UPX4GdTuAhz35ugrHvH,35JfCJdotGvuN9eZ1KtCeo3uy9KaGBYrJ8no8d56iZ9A,403007,0,0,32,0,0,0,0,0,0,0,0,0,0,0,86960400
CLboJKMHjrBmfPUpEWGpe1rtUY3oMMVZ4JKrRzYPsmp8,7j6uaFCMTjeZNtZptgmZeuqkuGefQKfea5zSQGioE9HW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CLcWdQo1cid44t6R4mVLwm1A4UEsoxQC7uEjPaV4SRg6,ET7JrQCUNKA5egoDhNAmcpG8rPvV8ajpWVLPJwbmHuVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1732
CLdsJuCutBbJcHYDDJ9hDMahV4sRuEBnUte693madsSs,FB2MgTVwW1X46WB4BCYmbVdrqw8dnLCTsxz4bjvkd7ds,0,0,0,91168377,0,0,0,0,0,0,0,0,0,0,0,0
CLeH78wQaqvetemFe4k28X2DzhyXtpBEJLzFkFezqYkx,AbtoormmzrNsZPg6sJopfJY2QUy7g4j9WeaHTvQSQAXA,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CLhSxJvkbhFZi31zfsehcqnUNjbVFk5dqv6wnQ7GB8MU,DP51UxJ7ELgU5tDTsGHSK8L6dDkKixnYXE7tkV492qhc,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,80
CLhptKioXFWkzGobqG6HsbaGBsrUC8aUGq3iuUnmcHAW,E6vfJHTB48rEZHPefBkaTUcJ5cxugUhMbr7oUh5rCgCc,603392,0,0,5890854008,0,0,2,0,691207,0,0,0,0,0,0,57
CLkYSmxTE8NK9WEDQMXkQSSrxkZ5HuGdzURBrpgJyo1z,4T9KGbVgT5pinkEPUcWKAxvF6oPWJd6fcKh4QwAo7anQ,5893667,0,0,61260070,0,0,0,0,0,0,0,0,0,0,0,38
CLnD3JM1kcbk7Pa7g24RVRo7S6KXEBx9DrZeDdJPXiTe,C2mkzg2VC63VK3u26xiZD58trn1udjQJaNBagXNgdXQ9,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLnVWhNX9F5qujKvqRtYnvdHgp9Gpy7Vp8z37C6MfvnY,5aGCDxAwi1j2H66SQVuW7XH6yVoiFKZw3uJnNJmzprcZ,2987809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
CLnv2KrkbjjsXRJc2Rry8qS4zC69RgsJLRjYCxznjF4f,9TEpBHZHeZtGeuaJd2Ldt3HbCnr47VPvUGyh9PQYUHzi,332112,0,0,0,0,0,0,0,0,0,240069805427,0,0,0,0,0
CLq5MFGT7RxBcY6ZNUgt2jkeL5XEf5ig1ge5BWFtD58S,3Ntzg1Qk16fK5ytU5Qm4P84Fr5QPqbJGF4ERL6PCerPW,0,0,0,1012989,0,0,0,0,0,0,0,0,0,0,0,0
CLrp1gs3UZ1bHhkJk52KdxSaZZaPMYqYfL4dRpLbvCBZ,5SFN8ZtH9DrSHohaxoy7gbGC8zihL8wMNLLLeE3mGBqb,23449197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLsaM9zNCuLPriAu16LNKsP6B3XwoeBwLz1XsqHzxbhJ,avYrN1EtBXorxF5zfk2BSCtt3FxK3QBNNUT6keA9GnG,9317,0,0,0,1,1,2,0,0,0,0,1,0,0,0,4751194183
CLtiA2MPs29QNfbq4SLq1i5gTwnT8j3FSPrRxmPEZhbc,DADt29288b9djPhQQDAnp59KiFSRZb6WoM7qpDgHGRzS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
CLvbiNjmThuyNMRhp3XFWkaoDpFPcFUxZNdTKhhYNx2z,7TwA5ee9mSCHaSViBxfRLoGF2pba9xEB9ELT82gfgLas,0,0,0,1012982392,0,0,0,0,0,0,0,0,0,0,0,0
CLypxzHkD1cFwTg9iCy3rRVxKEvqbXnkHLL1ihDRzxbR,B4wFS134vxU2J3RhcExDpvJKdFtQYbKLnGkpDW12WfHf,97273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLzR9HUnriQiBjhU3Hd68gktCjPyBoVdgHT3kfToaxsK,GkHhKyQjnjv1amUUGQtjpWJjNDVtfRVZvRWunJfk6E9W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10020127493
CM5vV1tNtxAjcfeh4GohG4kWdyz5tNaVP86LAnpYjhDb,4s8RjCPhYMe3EC8e8FQNdfyR28Gs2vR7MMVcMwB6aEhW,7785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CMBetx6mdXC54ccW5KnaDr9qmR9DUmBRTuQZ77gFCVBp,FZxK4VoEoY1y2CV4aNf1bmKLXmc8o7dyn3udDXZqDEh6,456675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CMEbvMBPF7A4PVogf6vRjCX8ABwxhsZoVbCbEEAEbp3C,4cPkXbZ6y9iQKTKpX2SZcsGRp2M98UBk96QokFL6Trg6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10503
CMHAz6F6kWWZD6m7GXJG1ATSV6adjuMVNzD9D67WYRGw,CrT3hs4MgRPGKRFkfpJzampaPPbEedmWQQTFupJJPXDW,289376,0,0,737,0,73366,0,0,0,0,0,0,0,0,0,668233
CMJ1BdLniKTSrUshdeX9HoghCyuev5LirKQQUFvWYaPs,AhZLLiupm7qFD7Uduxuidk83gVY58CaDwYgWX5Q7ShBB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10041415236
CMLzLXQ4co3GzgcpZmmL9tH4zZpUD4yuorzM3Dav8udR,DbbFfaBHAu9FDMMMdxdxnUqaKzewBFQb2HWbuuGeuKc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7949734
CMRwtZnZSEVmAAYK1ree9eLjVe47oR1x2472suUo2UuH,8JDJzxPoEdALwvMfbB99CxkB5sj95G2EW45orBFzGFs4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CMSyA1rqHPNqyVesYXd553qcgEFBrLjr3XwGEtmmjiZt,5XYGuZCpN35FAhdXXW1vybx437RkmKawA9Ftf56r1332,759096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4181216895
CMU9rGHf9gZU7WZPKmKk57G4f4TkEBW53kSQxXHapXMM,8zrjYtQQ7AbwHbFUoB2uXNNmkCFuc582TJ1YZ4hm64DS,0,0,0,10129794,0,0,0,0,0,0,0,0,0,0,0,0
CMUE7JCi24MNxZy7exDZ4wym7aJftUXyCUReUiijVXyT,9Wys9BQbhoKAgWCvfgaToSYysvQf7hRZukuEnXKJrp12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32933
CMV9vEALc4r9EcYDh1gAtDVVKFGRtdna5sUhwacfyQuD,7jmZwfVwmyC4PNMie7x5MfaZEPyq8T1yc983o51LAxWw,1159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CMX2XAmdvRTZaHBj7ZeRyLuNyRPHBmnNCaqfwjEj2xEJ,FwBbcNaKhRv82juTtqJdvzHoYA3xPbA5cCZRKZyNSzxG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CMXY5fz7q8fHwiAp2zKGPAoSTVuTux1bTdnoKyxLegLV,7QZ5tufrvzoNLjGWGebVTisWuGLxLzEuCpQKrM3Rtq9A,0,0,0,0,711531,0,0,0,0,0,0,0,0,0,0,1
CMc4nA7ZyVXwW1qTD137RNocK89a9exAxX45fz5zH4fT,5pyevLsBQGvKk7xUWuRtdxFZtQ46hYN1m5dVB1CoZFyx,0,0,0,101282,0,0,0,0,0,0,0,0,0,0,0,0
CMd2ZNW1nLQ2FYJQ8LQwxLV9XnFoCF7ck6i4gNZs2W7x,7dMskWAgwv4EyQykEbnieDNZs5xDrJN6Ma6LKY5xyd1d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CMe5UZvhk7d9SbH8YzuXk8hGo74Q8DkxqkNwnyavnJuh,9dCKDMn2kCy55qgjuBhMo4m6dwBshQrdLKwPhG25dW1m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4761
CMiXiicGbYiPy6HfhoVZNPzeGAri8cxBQNwjpoSGpj4s,GihwT6yaRYsPz5Ln98Qd7Vw3RPr6MmDbtcabGSjDkffd,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
CMmJqAKAuw3ThzvadrtH9HxbcGRUQ2VzXG8YNwicAk2C,DXa1mANsrsz3An2ajNjpqqxsJdWXabQXce4NWBLb7b7a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5176635
CMoMzrMJLsXuzDpsFtLWyfd65jkTaMyQPrGjSxTtpxgM,ATTh3kkXwDtk6YA4guPtVvhwq47ejhoqZk1i3SuJ5jMh,266145,0,0,1475,0,0,0,0,0,0,0,0,0,0,0,1567080
CMp4jtNtukHYoiiPS8vBZGsw3b1MC4MLEPrTdeayCey6,ArktJZAfSJohSQXUxz8KZnfzyArPmb9VFDnndM7S6odb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1021
CMxZFAZUSvH1BWjzw2qZg3Ri2iTNC9uCCuF3S7QRwhnn,9psZBS7GHNrFxADh93Gv1Qnr9TTCP9GAdfrvDFzgLJUf,0,0,0,86147273,0,0,0,0,0,0,0,0,0,0,0,0
CMynWaZMq9khvPHPNoY3E5kJ1bRM8BraqhZVdYUp2Bew,FLcKyTfb2ntBXdH1SxW7xhmtHxS2ReZ2ykfMHHaVWNgE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284
CN4SFWroCbShm6bsX6NrMJgf28pCwACeaMiE6ikeny3j,J3Gnob9bUd5ZjYnrtMkhnQpKy96Zm2ygsB4yxBPgwrYi,0,0,0,50648973,0,0,0,0,0,0,0,0,0,0,0,0
CN4WTV2z59U5USrh1NpUS64SgcABgM3u9zhBKsWEc6hV,Hvj9CPcCVX2K9zLAZCR7EwrfVJC92ft69PK3xzgpVXcZ,0,0,0,469624887,0,0,0,0,0,0,0,0,0,0,0,0
CN7k9gvX23nqE3EWNT2VpT7cFx4RX47HeC6Ws1KbfJ36,ADNN35EitintPhr8MSdHsGSng9R5VdRbBTTYkFsyvMtx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1251
CN88dyb3UsWBt7HF7ADnsVnwWs7iUWapxhUnQjTgjj5M,FWXQdHSYMb2AQRnjL5NxugmHz2FsKkwyGHTSu1WKpgua,24763,0,0,2281815,0,0,0,0,0,0,0,0,0,0,0,10084236
CN8Es2nGDTUyQBLtpJkWXrUMAhWAGW6Ua9oC6d3s3q84,DsVsuKwpZabY7WoYU8rvP2AqL5dDAGg4vXKftxrX8e1s,29811259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
CN8gCJhMYtmLXk1sCCwYpyU8mpMnKfQFuf2jjT6ifAq3,CrPS2bypFsfpbsndcSNwoVuYuxtP1ZY2Zy9Arh5LmJ2w,7950,0,0,201975368,0,0,0,0,0,0,0,0,0,0,0,532173
CNDsdmJC1F1dRHpXfKeToAzJbnuRNXf5k6jTo18RTq4r,ChKwPC5hvb6LXTDiaMVhLw7BWUHxoG2fhqnV4f6wZFdy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94905
CNG75MWCE9AYXPDibJRUcEo2f6cYR3F3HFqyd3MB1pPe,FpQ1VBwLpWqHghvjpBDQ5gbTD3oYxZ7LrhPGn8adudi4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
CNKdaJRnNPLRnBV28n6LdD4QfHVU96eiW43cuzPyRoio,Ag8HmmqqaD7nfEAsys68mn7NGdFdfYQsuPMCor4nEruK,0,0,0,40519114,0,0,0,0,0,0,0,0,0,0,0,0
CNQzZJF2qAwuNkX83PpkSo8Uqz6wdBP6NGfPWbn3RY1g,B4LkMvTjcibCbPjBrLpPRZKxVX7Fz1djqNJ8fCtv5rNA,8944,26,0,1122,0,0,0,0,1,0,0,60438287,5350,0,0,1184923122
CNVbnfvCHSg6qtJHzSg5q14D2B5XM1UwdUdPGrDDVFB7,D2C6LjxK3obWVYGGr6m2o33RsRwnGbzYgMeqzQiHPzGq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
CNdVMeGPq9TWnHuYoAgEar6fZ1JunV8pjQvkGeWezJ32,3xQDpV6N2yPyXhkViaMeMdD2RRNhVReokLhuCrK9K6hw,891651,0,0,1761633354,0,0,0,0,0,0,0,0,0,0,0,196470540
CNe42JJdFsoQVUM9V5BTkheEk3jLHEeGcZ2RiXoJSTum,FWiR1goUxxzn75zvatvhPiavBW3eS8ZrXAgT8uFpgzXG,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CNgMBa2zuuofp45XR8jWvXME8sQW7Q94D3jbGXLnaKtp,GBMcSk8jJPTCafZnFncYUFF7VRPNSgWMem7BofHz2h7D,120545,0,0,0,58873014,0,0,0,0,0,0,0,0,0,0,122383931
CNiXgMnRgco1FAd2To315GzyH9BMjMKJWtcXeDEWc4h7,3kNoakYXwHm3GKmF6TKqcsyhQwzfT4ahWtpuFyCnuvJG,0,0,0,10129826,0,0,0,0,0,0,0,0,0,0,0,0
CNjAogpdWygwskB1WqRftH4krypuskCXDUmed17zmeV5,HmkWw1Dqdw92V1h8qe28WZKPEooqZvNiod3HvuawJErZ,0,0,0,32,0,0,0,0,0,0,0,0,0,0,3377,0
CNjBTuTLQpsX87QXj26nuKQfAY2Ei6EP9Wh46skT64Rv,96StvqZyFUPtyMr4o9s7K4V29RSNyRpVi76vNwxG5rUf,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CNkVchp1sdPcs5umo8egd6pLZegqaUfzV9Kn2qqM6B24,369Qvg31avmaVrWCeA6FkCwsNCfBgefAXUbmWuoHNA9n,0,0,0,75973636,0,0,0,0,0,0,0,0,0,0,0,0
CNmbpeMTDtBrh8sWVRqkw6wrmgHQsWnkU8cbbXV4ZqYs,7o3ZydZA2wkzFyTaCxoJ8PAmPK34PeAqbtGkkeWK6ddH,0,0,0,34072450,0,0,0,0,0,0,0,0,0,0,0,0
CNnmZSPn2LbQ3cKh8SF1Rz2kMwnHn54SNGFoijhAqMvV,Fdzh4z92WuQHP7MaAcbUoRXnWszF4xAQJmjVQ8L33ENe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20175167
CNs19gyVG4vGyV6PpMW9kJDC44uEjLto13gjjQz3fdKx,55miCBVsMqjzM7fjQ9JVy39FzgRWSaTvzTBebYLMnYwJ,0,0,0,59652341,0,0,0,0,0,0,0,0,0,0,0,0
CNvCARevvr8EJQqJzcTp1tZKJu78VkdqVFge1UdQS37p,6Se2fuNYcPsDK4himihEWAqGr7w3guYDtCDotBRWUuCv,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
CNyrNAxmsUB74iemk9gNViwZ5LZGRXDb6JWBcbCMk4QK,FujNCr5NkCmFmZ6yLSgTaUM7UsdoqqSqvhN51Ka2MXpF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,793
CPBcar6K5wgNrwBv1yKw7ZXvkCh84LgXmLzrE2HgRYXX,DhvMozgnVCx58386fno8QD75JYTfJTnNq2svbW9YwhTc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CPFY8Tu7aLePeedvdhbiiung9XMVVLqCks4br48eDPJa,AL8JFS4gjaQx89f9j8wtaNJgV76K8bw1ugvNtgvhgAnb,52591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPGUA5xiguCHWXxWW3F2ZNRzepMVRjUmCXZ6qKzmKhgx,6G9RpWyZ9cq8HDPW6qDftYPvN3YAq1msCckpbXR3zELT,22225006190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
CPGeyV1heSj9tB5Nx8M2MxPBsjnftN93tDvfJkcWANuH,FGP1Pb5B9B3tz4wPRKFsgVj2fmYyoAbsq5sqHxFaDmzj,173551,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0
CPGjL2hyygH1XsPYs8xxwMCAmKbKuycKLtF1aJHrYXyc,9UCFNkUyaesYqLz5s8rSgw3kNcm1LDKM9bmDwFJGfaed,1581384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPHmq6P5ZUqSu2yAVw8xiF2A2FqwxUxEs8tGrASEdLZ3,2ZYtWhcLFcDVv66HCoF1hCaLjzR4HE6DFfFx6kB3KQGo,33252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPJ9Wu4dzXCuzFbbimHviJ5uDQtG9F977zo69QMa8pWf,DKvdfKmnJGiSFMAiSfUdR847qo5PJE8tHGUcsL5SG4q3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CPMrdMuzQ89E4aGyEDEKqC1QjPkgNqtJH3sAy7Tfbbnu,9p6365ooRJQdrJgoCmp4fXUyova5pPREyQxUXFu3gHwX,5918678168,0,0,30390410,0,0,0,0,0,0,0,0,0,0,0,86363845
CPNAzCu7kCPpCxoHFupwLs3fsMgHQFWyMkZzcF7emsiJ,FjhhYYAwQeTEJpr668K8rHNYNsDTW4bXP2Q4ewFy7Pbq,0,0,0,0,0,0,29611694,0,0,0,0,0,0,0,0,0
CPPEwTEViDcP13f9SJjFuc4U5AEYAu5vfPeegfEHazv6,6rCkkRASBhePAs6YkbK9zh1kJaPre9jb7QRDt7kVcXMz,607782,0,0,0,0,78635,93332,0,0,0,0,0,0,0,0,9
CPPhSgwGdBqNKViiQ2EkiwzZ5y4ABks1UbZnHEAzr93Q,FH5o8yLgiRoqTvZrgzLWpSiG9aLSXinR49qcQAxGUHNG,18841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CPUbkLADoEWWGnsYkBFdGMY8GdTAkW1xHu5ZvsZbNEmH,3weGRFEzXtM7fT3gxqj7TKCQwVvQfj92ac49raZCMWuH,0,0,0,1010102020,0,0,0,0,0,0,0,0,0,0,0,0
CPXjUMJYLJdD7NuST1UkzK23mE2NgR3irK57Z2deefYY,3BDHAzMF7Zk7qNGpQMPQsEKUZ6KHNU7fVavCDcWeDpvA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CPZbjvuYFTaNLcmqkiehXr3TSVzfjL99ZpNh13HmxmjR,2dtWbt8X3uQNRNLdwwybDuFLzPrZribVXDdSVaRE5JzR,0,0,0,10102405,0,0,0,0,0,0,0,0,0,0,0,0
CPZeWVgGWZZCTtFjyRxWX6mswUDoD8nYi4PWvPzqkkNn,2ksRFkmmE7F4m8UmRnEocg1Q5q8XcvKzXbgKd7tigrcf,0,0,0,1186,0,0,0,0,0,0,0,0,0,0,0,4
CPbVDk5wwrpBos69Wc8AcQEzv2H2CPnewScWmjXH39vi,4NL7HTiMuQk8r1wCMVJDfTsKK7D8MGY26t3umhUEMDXP,0,0,0,12700,0,0,0,0,0,0,0,0,0,0,0,44
CPbYJBnJvecxcB9c8bV41YCrb9cKRyG67uK9YveJCXKr,BoBdUg3RYweupnANGuohHRzK8vAcSteGtpm2XEi1nofx,0,0,0,506305355,0,0,0,0,0,0,0,0,0,0,0,0
CPdEDHvfHDPVVbiPA1J7TqjRNvWQjhrV5ksb1HvRWWBr,8fD3gbrXc7cVvEaGF5o1dhgtTSxnuFqQTA22qCn4cjSq,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145941
CPe2hUXa6f4XaC2qQnUxtx8x4LaZk6ZS5spUdqwz7kZq,3RW13CcpSDGgfz3QiMRvHgtFXA7dyujgGg83mkHNugoz,0,0,0,35417415,0,0,0,0,0,0,0,0,0,0,0,0
CPemWzjpLWi7KxkJRJ4rpz6UJQvfu5ZpAyaUg33bZLvp,6r2UTa2E9PF8CgXgB8EVuEfRsYeYQLsBo3XU5SYZzbiS,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
